overall interesting clarity materials tasks user_id lesson_name stream_name module_name course share45 var
4.0 4.0 4.0 4.0 5.0 15400137 "16.1 SQL Alchemy" "Профессия Python-разработчик 11.0" "4. Разработка API на Flask" "Профессия Python разработчик" 1.0 0.25
3.0 4.0 3.0 2.0 3.0 15643876 "Урок 3. Работа в циклах со списками и словарями" "Профессия Аналитик данных 22.0" Python "Профессия Аналитик данных" 0.25 0.6666666666666666
5.0 5.0 5.0 5.0 5.0 16759910 Строки "Профессия Digital Sprint Java-разработчик 3.0" "1. Введение в профессию и синтаксис языка" "Профессия Sprint Java разработчик" 1.0 0.0
4.0 4.0 5.0   16065685 "9.2 Основы CS" "Профессия Python-разработчик 13.0" "2. Основы программирования" "Профессия Python разработчик" 0.5 0.5
5.0 5.0 5.0 5.0 5.0 16571068 "Вводный урок" "Профессия Аналитик данных 28.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 1.0 0.0
5.0 5.0 5.0 5.0 4.0 16011433 "Строчные и блочные элементы" "Профессия Веб-разработчик 9.0" "1. Введение в профессию, вёрстка и дизайн" "Профессия Веб-разработчик" 1.0 0.25
4.0 4.0 3.0 4.0 3.0 17562094 "Работа с компьютером: базовые инструменты для учебы" "Профессия инженер по тестированию 34.0 Профессия QA" "Погружение в обучение" "Профессия QA" 0.5 0.3333333333333333
3.0 4.0 3.0 3.0 4.0 5936414 "Урок без имени" "Поток без имени" "Модуль без имени" "Профессия Интернет-маркетолог" 0.5 0.3333333333333333
3.0 3.0 3.0 3.0 5.0 16760210 "Массивы. Часть 1" "Профессия Digital Sprint Java-разработчик 3.0" "1. Введение в профессию и синтаксис языка" "Профессия Sprint Java разработчик" 0.25 1.0
4.0 4.0 5.0 4.0 4.0 17065279 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.25
5.0 5.0 5.0 4.0 5.0 16646484 "Урок без имени" "Поток без имени" "Модуль без имени" "Профессия Веб-дизайнер" 1.0 0.25
4.0 4.0 5.0  4.0 16065685 "9.1 Основы CS" "Профессия Python-разработчик 13.0" "2. Основы программирования" "Профессия Python разработчик" 0.75 0.33333333333333337
4.0 4.0 5.0 4.0 4.0 16487862 "Введение в тест-дизайн. Классы эквивалентности и граничные значения" "Профессия инженер по тестированию 32.0 Профессия QA" "Основы тестирования" "Профессия QA" 1.0 0.25
3.0 3.0 3.0   16547509 Строки "Профессия Digital Sprint Java-разработчик 3.0" "1. Введение в профессию и синтаксис языка" "Профессия Sprint Java разработчик" 0.0 0.0
5.0 4.0 5.0 3.0 4.0 17130718 "Урок 1. Основы работы в Excel" "Профессия Аналитик данных 29.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 0.75 0.6666666666666666
4.0 4.0 4.0 5.0 4.0 7247664 "Переменные. Часть 2" "Отборочный курс ""Java-разработчик"". Sprint 4.0" "Введение в программирование" "Отборочный курс на профессию “Java-разработчик”" 1.0 0.25
5.0 4.0 3.0 4.0 3.0 16546067 "Условный оператор. Урок 2" "Профессия Digital Java-разработчик 3.0" "Введение в профессию и синтаксис языка" "Профессия Java разработчик" 0.5 0.3333333333333333
3.0 3.0  2.0  16684259 "3. Позитивные и негативные фокусы" "Профессия Python-разработчик 16.0" "0. Soft track (надпрофессиональные навыки)" "Профессия Python разработчик" 0.0 0.5
4.0 4.0 5.0 4.0 4.0 17410446 "Условный оператор. Часть 2" "Отборочный курс ""Java-разработчик"". Sprint 4.0" "Введение в программирование" "Отборочный курс на профессию “Java-разработчик”" 1.0 0.25
2.0 2.0 2.0 2.0 2.0 15464293 "Урок 7. Статистика" "Профессия Аналитик данных 21.0" Python "Профессия Аналитик данных" 0.0 0.0
3.0 4.0 4.0 3.0 3.0 867877 "Переменные. Часть 2" "Профессия Java-разработчик 13.0" "Введение в профессию и синтаксис языка" "Профессия Java разработчик" 0.5 0.3333333333333333
3.0 3.0 4.0 3.0 4.0 16591231 Методы "Профессия Digital Sprint Java-разработчик 3.0" "1. Введение в профессию и синтаксис языка" "Профессия Sprint Java разработчик" 0.5 0.3333333333333333
3.0 5.0 3.0 4.0 4.0 17294019 "Урок 2. Обработка данных" "Профессия Аналитик данных 29.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 0.75 0.6666666666666666
4.0 3.0 2.0 3.0 2.0 16360566 "Регрессионное, smoke и повторное тестирование" "Профессия инженер по тестированию 31.0 Профессия QA" "Основы тестирования" "Профессия QA" 0.0 0.3333333333333333
5.0 5.0 5.0 5.0 5.0 14403232 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.0
5.0 5.0 5.0 5.0 5.0 16585175 "Урок 6. Визуализация данных и продвинутые инструменты дизайна" "Профессия Аналитик данных 28.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 1.0 0.0
3.0 3.0 4.0  4.0 16065685 "8.2 Объекты и классы, наследование" "Профессия Python-разработчик 13.0" "2. Основы программирования" "Профессия Python разработчик" 0.5 0.33333333333333337
5.0 1.0 5.0 5.0 5.0 16584706 "Условный оператор" "Профессия Java-разработчик 13.0" "Введение в профессию и синтаксис языка" "Профессия Java разработчик" 0.75 4.0
3.0 3.0 3.0 3.0 3.0 14922474 "Postman. Заглушки" "Профессия инженер по тестированию 28.0 Профессия QA" "Тестирование API" "Профессия QA" 0.0 0.0
4.0 4.0 4.0 4.0 5.0 13461678 "7 урок. Работа с датами" "Профессия Аналитик данных 10.0" PowerBI "Профессия Аналитик данных 2.0" 1.0 0.25
